,id,free_text,CLEAN,OFFENSIVE,HATE,label_id
814,test_yfrdjvkiwm,"""miễn_phí ship tặng sung miễn_phí giò nóng chục nem_chua chục nem vuông chuc""",0.9999452,4.963136e-05,1.8457304e-05,0.0
815,test_altocxprzm,"""nhiều mẫu đẹp lắm mọi người nhanh tay để hết nè vyty ho minh le thi""",0.9999726,3.042977e-05,4.6570512e-06,0.0
816,test_tvokzpawek,"""cả thế_giới chỉ có mình chuẩn_bị đi diễn""",0.9932116,0.008778183,0.0008527567,0.0
817,test_cxjcvkkgnx,"""ngọa long tới nửa nắp tròn_dáng trẻ_trung năng_động size bản like auth màu cam xanh rêu xanh_lam giá""",0.99995494,6.217043e-05,1.2487528e-05,0.0
818,test_mkxsuxumgi,"""nghe đồn chiếc túi này đang làm mưa làm gió nha khách nhìn màu túi là thấy mùa hè đang đến rồi túi merimies thái đang hót hòn họt ooođ không cần bay thái vẫn mua được túi made in thailand xịn xò luôn khách nhé hàng order rủ mua chung nè""",0.99992096,8.399676e-05,2.6138196e-05,0.0
819,test_vfojsvryxr,"""hàng về trả khách elevit bầu_tr phô_mai qbb máy hút mụn mask nội_địa trung chục mask thải độc su chục lột mụn than tre huong le""",0.9998898,9.925442e-05,4.467447e-05,0.0
820,test_icnswiumfd,"""nắng quá công_trường nắng đã về chiều hoàng_hôn chợt xuống nhớ nhiều về em mặt_trời nhường nắng cho đêm để vai áo bạc đi tìm lối xưa phố_phường đèn đã lên chưa hay còn khắc_khoải cho vừa nhớ_mong nơi đây sắt thép bê_tông dường_như yên_lặng giữa dòng yêu_thương lý hùng is at ấp long_chí xã long thành trung""",0.9996985,0.00029143482,4.722591e-05,0.0
821,test_krgkubihal,"""hanna lê_to the group mua_bán và rao vặt bà rịa vũng_tàu hana clothes shop bão mùa hè giảm ngay trên tất các mẫu tại hana clothes shop click ngay nút like và vào fanpage của hana để khám_phá nhé mã_số giá lẻ chất_liệu vải phi lụa cao_cấp freesize kg đến kg mặc vừa""",0.99997985,2.5048485e-05,5.8303026e-06,0.0
822,test_vqvasehktd,"""trần_thanh_vy hữu_hy_vọng mv hôm_nay con bận rồi sẽ được mọi người đón_nhận trong một ngày hết_sức đặc_biệt dành cho mẹ single music video cám_ơn nguyen anh tuan""",0.99997747,1.989795e-05,1.0739316e-05,0.0
823,test_wksqsyqdnn,"""hà_cường tin mới tv cảnh_báo ae lái_xe rồi báo nhiêu ae đã bị rất nhiều tiền quán cơm chặt chém này nay thằng bạn lính cùng em hải phòng qua vào ăn dính người ăn cơm canh cá rau thịt cơm tám km ql ga phú thụy chiều đi hải phòng""",0.99257463,0.00066383847,0.0017848067,0.0
824,test_ytskborbpj,"""sad but true chuẩn vl""",0.9989573,0.001456213,3.916814e-05,0.0
825,test_chbrovlvaj,"""đỗ_vũ_dương thùy mai_sau bây cũng thế mà""",0.999451,0.00039171585,0.00017670367,0.0
826,test_iytlydzrwr,"""cục sì lầu um bê lắc""",0.9980326,0.0023569064,0.00017981716,0.0
827,test_imspuypvnh,"""phú hí yeah music đôi_khi rời xa là cách tốt nhất để người mình yêu hạnh_phúc yeahmusic quanap phamanhquan song quân ai là người_thương em link youtube""",0.99988973,0.00010319921,1.8759047e-05,0.0
828,test_kjqhjyihfu,"""hết tăng lại tăng high cùng ca_sĩ thu hiền ahihihi mây mây is eating ăn trưa shi ne at buffet poseidon lê_văn lương""",0.9991504,0.0006661523,0.00016155552,0.0
829,test_whhdldnahj,"""mầm hơn cm như này và thân tơ cm với cm thì bán đc bao tiền_thân già""",0.9973291,0.002956785,0.00020969707,0.0
830,test_phsgeyhufs,"""chụp hình lên đi bạn""",0.98605967,0.012334921,0.0038091128,0.0
831,test_ovckdnbeoh,"""bánh bông lan cuộn milk to bánh lớp bông lan cuộn siêu mềm siêu xốp với lớp nhân sữa phô_mai vàng ươm thơm_lừng khách sẽ lầm khi chọn mua ấy nha thư""",0.9998785,0.00013384204,3.2531472e-05,0.0
832,test_uihgkmmiuy,"""lâm đít tóp vào rồi đấy""",0.83323073,0.10364773,0.023359038,0.0
833,test_yptfwrrhax,"""long charlie bồi_hồi là_hơi sai sai rồi""",0.9998341,0.00013368222,5.2663672e-05,0.0
834,test_wzospgcksv,"""đi ngủ cái gì cũng mê_tật ko bỏ cre hình inst""",0.99891067,0.0012172388,0.00020761014,0.0
835,test_kxfdfnwbox,"""hùng em king vl""",0.98416644,0.017061614,0.00082123204,0.0
836,test_bjmhucwaap,"""trực_tiếp cup liv bar lượt về ngày trực_tiếp cup liv bar lượt về ngày link xem trực_tiếp cup ctại đây mong các bạn đăng_ký ủng_hộ mình""",0.9999643,3.1219683e-05,1.7857616e-05,0.0
837,test_dfkddygier,"""một_chút tâm_sự nhỏ gói gọn trong tiếng thở_dài""",0.9999578,3.1772965e-05,3.5922058e-05,0.0
838,test_lgrsubnpbk,"""cơn nghiện có_thể quay lại bất_kỳ lúc_nào đc con méng thao nhi cho hộp cafe thơm ngon vật_vã cho vào bình lắc quá đã""",0.9995566,0.0005068664,0.00024537582,0.0
839,test_gynqwstyhj,"""lan sau gia vo khong nhin thay nhe""",0.9997996,0.00018967765,7.195249e-05,0.0
840,test_fnbizlpqmz,"""hùng sanji bác chơ hay tâm_lí""",0.99797904,0.0017481211,0.00026914614,0.0
841,test_zxwtkviptn,"""lê_tuấn minh cả thế_giới đều bt đó là chân_lí""",0.99909383,0.00070691574,0.00028063875,0.0
842,test_lzscdzlsne,"""đỗ_hội dương_thanh hoài the epoch times age is just number""",0.999667,0.00026293684,0.00013027781,0.0
843,test_jhrgjvruat,"""chả nhẽ lại dính băng_dính vào mồm đeo biển tao nói được vào cổ thảo bướng worse""",0.97558355,0.019103013,0.0039970498,0.0
844,test_ozqyxgcqzd,"""bắt_đầu_vào mùa mưa rồi cũng là mùa bán chè chậm""",0.9993309,0.00074956426,0.00019390823,0.0
845,test_fkgpckbbqy,"""thời_buổi công_nghệ xu_thế thanh_toán ko tiền_mặt tôi chọn là người đón_đầu xu_thế cùng ví thanh_toán điện_tử payasian còn các bạn thì sao đơn_giản chỉ cần có chiếc smartphone trong tay chúng_ta có_thể đi đến nơi đâu mình thích bạn không tìm ra cơ_hội thì không phải lỗi của bạn nhưng thấy rồi mà bỏ lỡ thì đó là lỗi_lầm đáng trách nhất của bạn""",0.9994259,0.0004679651,0.00021371346,0.0
846,test_bmsgyyulda,"""màu đen dùng đêm thích vl""",0.9729026,0.034567557,0.001409775,0.0
847,test_joittdosqp,"""thuy diem sanh thêm dua con_gái nữa di""",0.9972878,0.0020775897,0.001306819,0.0
848,test_mzlgskpjyi,"""dạ có ơi""",0.9923723,0.009562863,0.0006184316,0.0
849,test_lsmqojhkoa,"""lâu lắm rồi mới đăng ảnh nối mi lại nối mi thôi nhé khách iu ngọcanh lê_tuấnanh romio""",0.9996225,0.0004024438,8.315373e-05,0.0
850,test_qoyjcenvzs,"""trâm dương yến nguyễn_yến chi khi say con ngươ_ta mơ sô ng thâ vơ chi nh mi nh vi ti nh yêu nô li_mi trâm dương phuc lee""",0.99632853,0.004170656,0.0006135075,0.0
851,test_iylwasqxyv,"""thuy nguyen ok""",0.99963903,0.00035809065,7.019307e-05,0.0
852,test_vcvtxjayyg,"""tài hay lúc mơi vào nó thường có quá nap the tang mấy món đồ tím câp""",0.999941,5.3665768e-05,1.9637238e-05,0.0
853,test_tgirsxtjak,"""xin chúa nâng_đỡ cha men""",0.99979335,0.00019177514,4.6988713e-05,0.0
854,test_nfkpmawsdr,"""cứ luôn nghĩ luôn nói mình bất_hạnh thì sẽ bất_hạnh thật đấy cứ nghĩ mình đau_ốm thì sẽ luôn đau_ốm cứ ngồi than mình sắp chết thì cái chết sẽ đến nhanh hơn không tin ah thử đi biết ngay""",0.9998581,0.00011466945,3.8988586e-05,0.0
855,test_gygkzhbspq,"""hôm trc mới od cho khách giá new xong hnay lại đc sale thế mới bùn_màu xinh quá kí od sz xs thanh lam_giang le""",0.9999865,1.2876366e-05,1.6830795e-06,0.0
856,test_wsbgtvjcfy,"""lê_kim_anh cam xuyen""",0.99982935,0.00020711249,5.8023506e-05,0.0
857,test_wmkdxzekho,"""nguyen vinh quoc ơi nhìn giống thor vl""",0.9976989,0.002337945,0.00014598419,0.0
858,test_jhnoadtmeb,"""quách bảo nam nghiện phim""",0.95635515,0.031655904,0.00841406,0.0
859,test_ijybjcbrmc,"""em đẹp nhất khi em thuộc về riêng ck em yến linh""",0.99879366,0.00083839474,0.00021614015,0.0
860,test_pbmcgxvane,"""chào bạn bạn bên mình cung các loại khô loại khô đặc_sản đồng_quê miền tây khô cá_lóc thái sợi khô cá_lóc cửng_xẻ lưng khô nhái rỉ xương giòn vũ_nữ chân dài khô rắn rút xương khô cá diêu ko chất tạo màu ko chất bảo_quản bn cần hoặc lh mai""",0.99978936,0.00017685253,5.6056313e-05,0.0
861,test_jzjdjihfhi,"""giỡn có xíu gắt vl""",0.9303828,0.09471651,0.0022557334,0.0
862,test_klnstrztpe,"""luỳnh mtk free fire ma nh ma_nh streamer chúc mấy bạn hôm_nay thi tốt nha ig menu mành link youtube fanpage mành_mành facebook cá_nhân facebook group""",0.9997735,0.00018281597,6.792644e-05,0.0
863,test_okoknsbkrv,"""nhất là mấy phim hành_động đm""",0.07672816,0.6832483,0.17563808,1.0
864,test_iwtkrkelrp,"""mưa mà làm nhẹ nhẹ cái gà cay phô_mai vừa thổi vừa ăn thì bao đã hỉ trường_chinh quy nhơn""",0.99958885,0.00033071346,7.782129e-05,0.0
865,test_nzgvnnuqix,"""hà phạm dạy nấu_ăn ngon cách làm bao_tử cá ba sa né sa_tế đặc_biệt thỏa_mãn các tín_đồ ăn cay luôn muốn cay bao_nhiêu thì cho sa_tế bấy_nhiêu luôn cre cooky việt nam""",0.9993561,0.0003606265,0.00019195917,0.0
866,test_qwqozbzxdj,"""nhận tất_cả các loại kể_cả hình mini đừng ngại khi đã yêu nhanh tay gọi để lấy lịch nhé hoặc nhé""",0.99963254,0.00040938437,9.332117e-05,0.0
867,test_jqagckulfa,"""những cô gái mê tiền mê xe mê nhà cuối_cùng đều sống rất hạnh_phúc còn những người cái gì cũng không cần mà chỉ cần anh yêu em quan_tâm em bảo_vệ em kết_quả cuối_cùng nhận lại là một mớ hồ_đồ và ngu_ngốc""",0.999513,0.0005755921,9.3521514e-05,0.0
868,test_ehjzgllkxx,"""ta nhat phat ưng hoàng phúc tái_hợp cùng phạm quỳnh anh lam trường phạm khánh_hưng và nhạc sỹ nguyễn_hoàng duy_music video performing by ưng hoàng phúc follow ưng hoàng phúc facebook google""",0.9998613,0.00012082498,5.1525094e-05,0.0
869,test_ekxbrkrksz,"""thuy nguyen cười vl""",0.99883306,0.0013411696,0.00014087235,0.0
870,test_jyrldssvcd,"""lộc đức nguyễn_bác lên youtube tìm học autocad cùng hưng del thử""",0.97759765,0.014436987,0.00488209,0.0
871,test_wyndovjfev,"""ok bạn_bè bình_thường""",0.99967605,0.0002906016,0.00010976127,0.0
872,test_jejuaysexb,"""sach chuyen dong màu_sắc cho bé tăng khả_năng ghi_nhận hình_ảnh nhiều hình_ảnh sinh_động qua phàn di_chuyển của sách sẽ làm bé thích_thú giá""",0.999963,3.0315592e-05,1.6328797e-05,0.0
873,test_poysilizgu,"""sống hại dân chết còn làm khổ dân""",0.7279725,0.060826078,0.15711819,0.0
874,test_rezmrfdyst,"""phương linh em có áo thun nam mai lấy hàng chốt tối hnay nha""",0.9994689,0.00044286685,0.00014682206,0.0
875,test_qxzjzrpgjy,"""như mô vi tinh_tú""",0.999303,0.00046852612,0.0002871061,0.0
876,test_fvryvshnsp,"""dũng thanh đinh đội_trưởng tập_hợp aelamf đội nhỉ""",0.99985707,0.00011762396,4.3878328e-05,0.0
877,test_ssozatdvim,"""mai_trinh kiê trươ gu mă vl""",0.9994828,0.0005678115,9.47617e-05,0.0
878,test_hjitwgbthz,"""ngày ấy đông vui thu thảo silly""",0.9998597,0.00013480689,2.9782826e-05,0.0
879,test_dziehqnwes,"""phuong an nguyễn vừa về được cây ren màu đen hoa_văn_cực tây mịn mướt đến từng milimet giá siêu yêu luôn""",0.99994355,4.7651145e-05,2.9971103e-05,0.0
880,test_dtkwnaamqa,"""doãn_trí bình ơi đừng vơ đũa_cả vậy hn đông dân từ khắp các vùng nta đổ về hn thể quy_chụp vì cá_nhân làm nv đc vs lại hn ai cũng xấu thì mng còn đổ về làm gì""",0.9994034,0.00046236973,0.00014288226,0.0
881,test_bdcrwicdpr,"""đúng vậy""",0.9957638,0.0048720804,0.00074119435,0.0
882,test_fqplncydos,"""kiên tô bảo sao mấy hnay đổ xăng_tốn vl""",0.987142,0.019189607,0.0012794884,0.0
883,test_naykfcrajl,"""chac lam tomboy quá lam con_gái khỗ quá mà nguyễn_bảo trân mood""",0.99732864,0.0018139586,0.0011645651,0.0
884,test_jqufysoqti,"""yến phương em""",0.9993344,0.0006806332,0.00015018099,0.0
885,test_qulgwgvtjd,"""huỳnh_ngọc hương bớt lai đi nha hông hahak""",0.999573,0.00032541412,0.00016022971,0.0
886,test_yglxnejrhv,"""vừa điền gửi hàng cho các chị đẹp rồi nhé để dt hộ nha chúc các tình_yêu của em lên_đường hoàn_thành nhiệm_vụ nha nha yêu diệp_lục yêu tan mỡ""",0.9999285,8.04598e-05,1.3461442e-05,0.0
887,test_kwcrlldgkt,"""chào ngày mới chào cái nắng gió biển khơi tý ròom is at đảo bình hưng""",0.9999178,6.6966e-05,1.7595055e-05,0.0
888,test_pazcrltxvn,"""nguyễn_kiều nhớ chia cho ít nhé""",0.99948347,0.0005287184,0.00013050508,0.0
889,test_vhvvydkygo,"""mùng đã được ngắm vô_số ảnh đẹp feedback của các nàng_thơ chúc tất_cả khách_hàng của sam có tháng mới như nha hoa phạm""",0.99981236,0.00017543182,7.469514e-05,0.0
890,test_uucomehmko,"""chẳng cần""",0.99635226,0.004119052,0.00069249555,0.0
891,test_nfewivivqi,"""phương chuột tien tung nguyen thanh_chất ai chơi thỳ biết liền địa_chỉ đồng giao phường bắc_son thanh phố tam_diep toxixstore""",0.9999047,0.00010581512,4.2449625e-05,0.0
892,test_gbescfhwxy,"""lèo kim_ly phạm ngày_mai mồng âm_lịch tháng các tuổi dần thân tị khởi_hành tốt dễ mất của và tai_nạn xe_cộ ngã xe trong ngày_mai sẽ dễ ức_chế_vậy nên nhắc các bạn để chú chút""",0.9987415,0.0008506191,0.0005681929,0.0
893,test_rozzghbhwa,"""xe đẩy giá sao ah""",0.99772865,0.0024092777,0.0004736832,0.0
894,test_eguljxzzmm,"""phản_hồi cô bé đã dùng combo tắm_trắng da bên diệu nhé chất_lượng tốt thì phản_hồi đẹp thôi phan_thị thúy diệu""",0.99999833,1.5224294e-06,1.1472489e-06,0.0
895,test_qsticrbajo,"""pằng""",0.96289283,0.03820369,0.0052942005,0.0
896,test_jqqkzolkgk,"""kẹp tóc hoa_hồng giá ngọc nhẫn""",0.9998947,7.69068e-05,4.110383e-05,0.0
897,test_xcnnwqadxg,"""giày em trắng quá anh nhìn không ra nike_flyknint superfake size price xxk huhashoes đẹp bền_chất hàng giống hình đi chi huy nh văn ba nh phu_nhuận hằng nguyễn""",0.99996394,3.294068e-05,1.1468298e-05,0.0
898,test_tgremadvuc,"""bùi_hồng con bên trái qen qen""",0.9984362,0.0013785023,0.00037156235,0.0
899,test_prxbibjlss,"""có cây thôi""",0.9979786,0.002270794,0.00027384565,0.0
900,test_hrbsaalisi,"""dập dỡ cây đàn là đập dỡ cây đàn""",0.9970336,0.0022335474,0.0013474539,0.0
901,test_nmiyxwsqol,"""dễ tin người vl""",0.96479326,0.041795902,0.000961928,0.0
902,test_llklwkvvoq,"""cơ_mà nhầm ngày_sinh của em ròiii anh ơii nguyễn_thị_ngọc mai hân""",0.99974585,0.00028543547,5.6450324e-05,0.0
903,test_ggmlgsamlm,"""sơ_mi uk hoạ_tiết siêu đẹp size xs sale liên_hệ duy_hưng duy quang""",0.9999897,8.170966e-06,3.2574508e-06,0.0
904,test_nmsrpsrffk,"""đang ăn sáng nhé""",0.99588007,0.004489418,0.00064547884,0.0
905,test_qphygmotim,"""nhi tịnh diệp na đinh_hảo""",0.999895,7.8612145e-05,5.2695726e-05,0.0
906,test_mfzhljvmdm,"""nguyễn_thị_lan anh ib""",0.9996908,0.00028133474,0.00016147543,0.0
907,test_yinhvbspur,"""chuyện lặt_vặt nguyễn_thanh hoài thanh hoài""",0.99923414,0.0009465124,0.0001691154,0.0
908,test_kzcnfmioey,"""cô muốn gặp ba cháu nhà_nghỉ""",0.99321115,0.006367169,0.0019295013,0.0
909,test_nyfskqusqp,"""tại_sao ko đm đéo ghi nỗi bàn đội nhà thua thì có la_hét khích_lệ cặc đâu thiên_vị vừa_phải thằng lol ad""",0.0054182564,0.44811395,0.44986287,2.0
910,test_ywtlpzxhso,"""nàng ấy chung_tình với vàng bao năm rồi nhìn mà mê""",0.99878645,0.0013957695,0.00020874274,0.0
911,test_miffocxaha,"""tiết_canh ấm lòng ngày mưa""",0.99992335,8.1932376e-05,1.1994001e-05,0.0
912,test_dvtzpvohgx,"""lạ sao một phút bình_thường gặp người đã nghĩ muốn thương cả đời""",0.9994455,0.00060373126,9.795144e-05,0.0
913,test_gntvoridxd,"""có một con bò ra bài_toán con nghé làm xong nộp con bò chửi con nghé mày ngu như bò""",0.06060085,0.02815428,0.914073,2.0
914,test_qvzthfjkvb,"""cần in tờ pho một con girl chưa có người_yêu nguyễn_khánh duy amused""",0.99959725,0.0002734697,0.00013406837,0.0
915,test_ccrkwfkovw,"""chắc bấm nhầm tr""",0.9995636,0.0005316062,8.0467784e-05,0.0
916,test_hrbppumpij,"""lười đi vl""",0.9750447,0.026760822,0.0013964762,0.0
917,test_pxbxtbyeds,"""đá chiến_thuật ngu vl""",0.59221756,0.37991825,0.03354614,0.0
918,test_udycghknio,"""hò_văn tèn thử cảm_giác từ cõi chết trở về xem có xuất_hiện như một vị thần ko ngu lol""",0.78313935,0.13509463,0.052502636,0.0
919,test_oxinmtqnxy,"""dương_ngọc top troll buồn vl""",0.9990274,0.0011804366,0.00012727923,0.0
920,test_hbofjgmqep,"""quá trời smi đẹp luôn hồ mai anh""",0.9987368,0.0010489753,0.0002447753,0.0
921,test_dkdwepmgqc,"""phiun phinh_phính was live""",0.9999162,0.00011705076,2.4384739e-05,0.0
922,test_lccwwnqxsv,"""loan nguyễn_đòi cắt di""",0.95306706,0.02758882,0.009940126,0.0
923,test_qemaiipsvs,"""cứ tưởng liver hoá_ra thấy ngu vkl""",0.4472566,0.42289087,0.097125575,0.0
924,test_tsqqkflqog,"""cực phẩm về tiếp cho ae băm đây con thôi kiki thiện bùi_phúc phúc at shop bi thiện bùi""",0.99800056,0.0029709802,0.00021643609,0.0
925,test_nvmwwkzykm,"""emiu của chị sinh_nhật vui_vẻ nhé""",0.9998303,0.0001480553,5.3526845e-05,0.0
926,test_jmwxmovwpg,"""chất vải gì""",0.9774306,0.02104566,0.00306679,0.0
927,test_nlwzpeoiuu,"""khách nét cần tìm nhà khu_vực khuê_trung_tỷ đổ lại yêu_cầu đường tô nhà tấm liên_hệ""",0.9995636,0.00032620528,0.00021190416,0.0
928,test_efwtprmffh,"""thôi thì cứ giết time vậy""",0.9819223,0.018717362,0.0025253645,0.0
929,test_ozqkwrzhtt,"""hoàng diệu hoa chắc thế vv""",0.9998869,0.000108909684,4.6043588e-05,0.0
930,test_xscrliukjj,"""mai chi làm dk mà""",0.99923813,0.0007226236,0.00023050321,0.0
931,test_iltyaomesw,"""ls đặng_văn_cường utm_source facebook utm_medium socialfp thương_lái trung_quốc mua vỏ thông số_lượng lớn gia lai vietnamnet một đối_tượng đứng ra thu_mua vỏ thông với định bán cho các thương_lái trung_quốc vừa bị các lực_lượng chức_năng tỉnh gia_lai phát_hiện ngăn_chặn""",0.99980545,0.00011771899,0.000106086896,0.0
932,test_wmzzbpobgi,"""lựu trần chuẩn luôn""",0.99935657,0.0007288453,0.00010429585,0.0
933,test_ruywjbatlh,"""yoopie seobie yêu pets nếu nhà của bạn có giàn móng chắc_chắn thì nên một_vài em husky cho vui nhà vui cửa""",0.999567,0.00046111265,0.00016712907,0.0
934,test_sezdtuopcw,"""bỏ nghề ai cần mình tặng lại cho""",0.99978465,0.00020775766,8.2811806e-05,0.0
935,test_rehyjqpqoe,"""thì làm_sao""",0.9794069,0.024545945,0.0030344808,0.0
936,test_cleucywbov,"""susu love phan_sam and sam phan_trinh theo yêu_cầu của mn nay tr sale lô thể_thao cực đẹp giá siêu mềm nha""",0.9999367,5.2959e-05,2.3152104e-05,0.0
937,test_pdzujrgcyv,"""muon minh bach thi cs phai ra di""",0.999133,0.0006623041,0.00043727687,0.0
938,test_uqgtvnuudf,"""đừng ham lên đh""",0.9957306,0.0060931197,0.00093592703,0.0
939,test_cqoydvroqi,"""mùa này mà có kem chống nắng thì làn da có lỗii quá giúp bảo_vệ da ngăn_ngừa da khô xạm da_nám da và giảm đc nguy_cơ ung_thư da và lão_hoá da sớm mua được nhanh tay nào em ơii""",0.9999753,2.1972866e-05,8.5197935e-06,0.0
940,test_ovuxmihxjh,"""hiccc thực_ra mình xạo thế thôi chứ mình cũng đi cua rồi cũng coi như thành_công rồi nhưng mà mình luôn_luôn là người chủ_động trong việc thể hiện_tình_cảm mà ko biết đc người kia có thích mình hay không sự_thật nó đắng_cay_thế đấy""",0.97410864,0.00845526,0.0046863556,0.0
941,test_eorafbemxh,"""tằng tằng tằng""",0.9951068,0.004471067,0.0011022729,0.0
942,test_nwcnmsykec,"""tú anh phamm phê vl""",0.9963119,0.0047031017,0.00018469279,0.0
943,test_syurszlhdm,"""mai hồng ánh hấp_dẫn vl""",0.99893093,0.0010031459,0.00011124574,0.0
944,test_oxxcxqidbl,"""nhiều áo mới lắm ah các nàng ghé xem nhé áo_cưới như đường trần_phú khóm tt mỹ an tháp mười dãy dũng đẹp đường chiều chơ_tháp mười như võ võ_ngọc nguyên""",0.99983805,0.00013097483,4.530333e-05,0.0
945,test_xnpaqswjnc,"""đức louis góc giải_trí""",0.99174184,0.0077546383,0.0013413727,0.0
946,test_xtrkffnzaz,"""ham chơi vl""",0.962696,0.047275435,0.0024782312,0.0
947,test_rkghjnqiai,"""đinh_hồng sơn to the group chợ sắt hải phòng sơn lễ ae đi những đâu rồi nghe nói đi biển tắm toàn nc ái thôi nhận đào tao học_viên sutattoo lập lễ thuỷ nguyên hải phòng""",0.9997629,0.00019089688,5.4776217e-05,0.0
948,test_zndjmefovs,"""muốn trở_thành fan cứng""",0.99912685,0.0011374393,9.558904e-05,0.0
949,test_zcbzojvwln,"""tâm ann nhanh vl""",0.86697227,0.13845402,0.006124845,0.0
950,test_pzbhhowvge,"""trạm in tiền thì ok thôi""",0.9996613,0.00036646184,2.8144854e-05,0.0
951,test_ujogwvlele,"""cẩm_ly giô ng vl""",0.9837274,0.01795288,0.00080648466,0.0
952,test_cabjwqjevq,"""vào like và chia_sẻ nào mọi người ơi thanh nga hòa vang đoàn xã hòa_tiến ms hkđb lịch_sử hào_khí điện biên toàn dân quyết_thắng mọi miền quê_hương thanh_niên hòa_tiến lên đường văn chung đội_trưởng kiên_cường oai_phong huỳnh_linh cả huyện đợi mong đức_thuận còn trẻ xung_phong đi đầu công mẫn gieo_rắc nỗi sầu kẻ địch run_sợ càu_nhàu hiện ra văn lưu_đội phó xông_pha hậu_phương vững_chắc thanh nga nhật hồng anh thư ngọc_thạch cờ hồng thế trọng chấn viễn đèo bồng thanh phương thủy_tiên ngọc_đức tiền_phương kiều oanh hỗ_trợ nên chương sử vàng""",0.99986905,0.00016400848,3.8440234e-05,0.0
953,test_ozkjaexgwf,"""tất giấy sỏ ngón chống nắng chống nóng chống đen chân cho các chị_em ngày hè nóng_bức sỉ lố đôi""",0.9998535,0.00012704861,3.5625253e-05,0.0
954,test_qrjyuirlvp,"""các bạn vào cho minh xin ít sub nha player support the stream các bạn like share ủng_hộ cho mình nha hãy giúp mình tang sub share like""",0.99997187,4.122557e-05,1.0204855e-05,0.0
955,test_naqeakzldm,"""mơ chua quá phơ phẹt""",0.9989525,0.0013267732,8.728016e-05,0.0
956,test_veejrgcjwl,"""phạm khánh linh apply_di ba""",0.9784645,0.013055017,0.008032888,0.0
957,test_gwptfgaijk,"""vy nguyễn_vs chớ ai""",0.9981082,0.0017779947,0.00025118317,0.0
958,test_oueygigcos,"""đợi nó đến thì nâu mà đi thì nhanh ko tưởng mày còn ác hơn cả nyeu tao""",0.92512614,0.047938306,0.026460523,0.0
959,test_hqqzfxozzu,"""thuyết âm_mưu như thằng ck âm_thầm xét adn chuẩn con nó xong nó giả ngu cho đối_xử tốt với con nó dài_hạn ngu lắm ad""",0.63430005,0.037730042,0.27077624,0.0
960,test_kodolrsucb,"""cà_khịa khéo vl""",0.928118,0.091109835,0.002412126,0.0
961,test_hvnyydlfgl,"""kny nectar love nectar love mật ngọt ứa ra từ đôi môi ấy từ tình_yêu non dại ngày ấy đây là hương của những ngày mới yêu đơn_thuần chỉ ngọt vui và đắm_say như ong không muốn rời nhuỵ chẳng toan_tính chẳng lừa_mị chẳng ai gài bẫy gì ai chỉ quấn_quýt đáng yêu đến mềm_lòng type""",0.99956024,0.0005172986,8.4959094e-05,0.0
962,test_hsgkxwmugp,"""bấm zô link rồi viết cho mình vài dòng với""",0.9968286,0.0012553505,0.0010873574,0.0
963,test_eqbhhgefax,"""cần chỗ làm mới ngay lúc này""",0.99991685,0.00010930056,2.8557974e-05,0.0
964,test_lpjeuuqotu,"""bnhiu mp quả_vậy ae""",0.9998094,0.00018182141,2.4783903e-05,0.0
965,test_jinwvzsqch,"""tao sài được hơn cây hiện_tại sài cây""",0.99962497,0.00038021567,0.00015017697,0.0
966,test_muzfzsxkcz,"""ấm apple posted in chợ sắt hải phòng mua_bán trao_đổi phương duy and đỗ_duy phương apple mua_bán trao_đổi sửa_chữa chuyên iphone ipad cam_kết hàng chính hãng có bảo_hành sửa_chữa tất_cả mọi lỗi trên iphone ipad lấy nhanh nhận mua_bán giao_lưu tất_cả các đời máy iphone ipad liên_hệ địa_chỉ nguyễn_hữu_tuệ phố cấm ngô_quyền hải phòng""",0.9999002,7.1804374e-05,2.6965188e-05,0.0
967,test_zfbejjdczz,"""bỏ mà vẫn bú bóng nguyễn_ngọc nhật bay phòng tv ad bỏ rồi ae bỏ chưa""",0.99803066,0.00085508265,0.0008770245,0.0
968,test_wlrgtlbttl,"""hoàng_yến hồ_sơ tuyệt_mật phẫu_thuật thẩm_mỹ phim ngắn kinh_dị hàn quốc cảm thấy lạc_lõng khi sống trong một thế_giới mà mọi người đều có gương_mặt được thẩm_mỹ cô gái trẻ đã làm mọi cách để có được điều mình mong_muốn phim kinh_dị phản_ánh đúng hiện_thực xã_hội hàn_quốc thấm vch có ai hiểu cái kết không""",0.9997923,0.00020803694,6.3273656e-05,0.0
969,test_toyqmeaggq,"""hồng_sơn cắn ba ak hừ""",0.9988373,0.00087223295,0.00025474664,0.0
970,test_jvtdvlzyoi,"""đm xem phim chưa""",0.117892295,0.8727897,0.007551586,1.0
971,test_cnrlmavnsd,"""đây""",0.98094857,0.02003847,0.0028520897,0.0
972,test_tcuurfdplc,"""khá mệt đức_đức mai hương""",0.99975014,0.00026794203,7.503654e-05,0.0
973,test_rpuunmudjg,"""thanh nhi type halo đà_lạt haloshare halogo mưa có tiếng thôi nhưng khá là to cre thông_tin đà_lạt halodalat halotravel dalat""",0.99980104,0.00017184038,7.3591415e-05,0.0
974,test_fbeyeheflg,"""kevin bộ đoàn hoàng tôi vẫn yêu nhầm người vì tin vào chữ duyên tôi vẫn yêu nhầm người vì tin vào chữ duyên nguồn fb""",0.9975978,0.0020242098,0.0005582091,0.0
